query,Y
"Title: font size depending on number of wordsQuery: <p>I have vertically aligned <em>div</em> with <em>fixed height</em> (800px). The problem is that my div is dynamic and <em>font size</em> depends on number of words, for example
<a href=""https://i.stack.imgur.com/RpgbT.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/RpgbT.png"" alt=""""></a></p>

<p>how can I achieve that?</p>

<p><a href=""https://fiddle.jshell.net/elene/640kLut2/1/"" rel=""nofollow noreferrer"">link</a></p>
",LQ_CLOSE
"Title: RxSwift - Debounce/Throttle ""inverse""Query: <p>Let's say I have an instant messaging app that plays a beep sound every time a message arrives. I want to <code>debounce</code> the beeps, but I'd like to play the beep sound for the first message arrived and not for the following ones (in a timespan of, say, 2 seconds).</p>

<p>Another example might be: my app sends typing notifications (so the user I'm chatting with can see that I'm typing a message). I want to send a typing notification when I start typing, but only send new ones in X-seconds intervals, so I don't send a typing notification for every character I type.</p>

<p>Does this make sense? Is there an operator for that? Could it be achieved with the existing operators?</p>

<p>This is my code for the first example. I'm solving it now with <code>debounce</code>, but it's not ideal. If I receive 1000 messages in intervals of 1 second, it won't play the sound until the last message arrives (I'd like to play the sound on the first one).</p>

<pre><code>self.messagesHandler.messages
            .asObservable()
            .skip(1)
            .debounce(2, scheduler: MainScheduler.instance)
            .subscribeNext { [weak self] message in
                    self?.playMessageArrivedSound()
            }.addDisposableTo(self.disposeBag)
</code></pre>

<p>Thanks!</p>
",HQ
"Title: How can I use is_authenticated() in django to redirect user to their own page?Query: <p>I am a beginner in django framework. I would to make my website to redirect users to the personal page if they already logged at the time they request the homepage like many websites. </p>
",LQ_CLOSE
"Title: Not able to convert date to epoch timeQuery: <p>This is my sample code</p>

<pre><code>    String dt = ""Oct 24 2019 12:00:00.000 AM UTC"";
    String dt1=""Oct 24 2019 11:59:59.000 PM UTC"";
    SimpleDateFormat df = new SimpleDateFormat(""MMM dd yyyy HH:mm:ss.SSS 
    aa zzz"");
    Date date = df.parse(dt);
    Date date1 = df.parse(dt1);
    long epoch = date.getTime();
    long epoch1 = date1.getTime();
    System.out.println(epoch);
    System.out.println(epoch1);
</code></pre>

<p>Here specifying the AM and PM but its not taking the value for that and throwing the exception as</p>

<pre><code>{""error_code"":""INVALID_PARAMETER_VALUE"",""message"":""Time range must have a start time earlier than the end time""}

</code></pre>

<p>How to specify AM/PM in the java code.
How can I take yesterday's date and time for today in java code as an input to convert to epoch.</p>
",LQ_CLOSE
"Title: MediaRecorder.stop() doesn't clear the recording icon in the tabQuery: <p>I start and stop a MediaRecorder stream. The red ""recording"" icon appears in the Chrome tab on start, but doesn't go away on stop.</p>

<p>The icon looks like this:</p>

<p><a href=""https://i.stack.imgur.com/a0kZn.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/a0kZn.png"" alt=""enter image description here""></a></p>

<p>My code looks like this:</p>

<pre><code>const mediaRecorder = new MediaRecorder(stream);
...
// Recording icon in the tab becomes visible.
mediaRecorder.start();
...
// Recording icon is still visible.
mediaRecorder.stop();
</code></pre>

<p>I also have a <code>mediaRecorder.onstop</code> handler defined. It doesn't return anything or interfere with the event object.</p>

<p>What's the proper way to clear the ""recording"" indicator for a tab after starting and stopping a MediaRecorder instance?</p>
",HQ
"Title: how to use play/pause in one button on ionic3Query: <p>I Developing a New mobile Musical app in ionic3</p>

<p>Now In my Project, I Have a Two buttons </p>

<p>1.<code>play</code>button</p>

<p>2.<code>pause</code> button</p>

<p>Here I need some help</p>

<p>When user click <code>play</code> button then <code>play</code>button will get hide and show <code>pause</code> button.If users again click <code>pause</code> button then need to show <code>play</code> button </p>

<p>How to do this in ionic3??</p>
",LQ_CLOSE
"Title: R : function lapply error : subscript out of boundsQuery: I have to make a 4*4 Kohonen map for a project.

However, I get the error

> Error in win_index[1, ] : subscript out of bounds

> In addition: There were 16 warnings (use warnings() to see them)

After testing my code, I guess it's the lapply function (line 77) that doesn't
is not executed correctly because the matrix thus created contains only NA.
And so since this matrix is used later on, the result is not correct because
NA is present throughout the program.

    ######################################
    ## Initialize random matrix phi/psi ##
    ######################################

    ##Pour mac
    setwd(""/Users/amandinelecerfdefer/Desktop/Kohonen_MAP"")
    data_phipsi<-read.csv(""/Users/amandinelecerfdefer/Desktop/Kohonen_MAP/pbA.txt.new.2.rep30.phipsi"",h=F)

    colnames(data_phipsi)<-c(""phi1"",""psi2"",""phy2"",""psi3"",""phy3"",""psi4"",""phy4"",""psi5"")

    random_list<-list()
    borne<-16 
    for(n in 1:borne){
      random_list[[n]]<-floor(runif(8,min=-180,max=180)) 
    }

    # ##############Print random matrix#####
    # for(n in 1:16){
    #   print(random_list[[n]])
    # }

    #creation of a matrix 4*4 representing the Kohonen map containing the vectors of the angles phi/psi
    Kohonen_matrix<-matrix(random_list,ncol=sqrt(borne),nrow=sqrt(borne))
    rownames(Kohonen_matrix)<-c('1','2','3','4')
    colnames(Kohonen_matrix)<-c('1','2','3','4')


    #############################################
    ##Function for distance calculation (RMSDA)##
    #############################################

    RMSDA<-function(data_phipsi,Kohonen_matrix)
    {
      difference<-data_phipsi-Kohonen_matrix 
      for(j in 1:length(difference)){
        if (difference[j]< -180) {difference[j]=difference[j]+360}
        if (difference[j]> +180) {difference[j]=difference[j]-360}
      }
      distance=mean(sqrt(difference^2))  
      return(distance) 
    }

    #######################
    ##LEARNING FUNCTION ##
    #######################

    learning<-function(initial_rate,iteration,data_phipsi){
      return(initial_rate/(1+(iteration/nrow(data_phipsi))))
    }


    ##############################
    ## Program for Kohonen MAp ###
    ##############################

    initial_rate=0.75 # Decrease with training time
    initial_radius=2 # Decrease with training time
    iteration=3   


    for(step in 1:iteration)
    {
      data_phipsi<-data_phipsi[sample(nrow(data_phipsi)),] # Sample vectors of training (samples of lines of the dataframe)
      print(step) #Visualize where we are in loops
      for(k_row in 1:nrow(data_phipsi))
      {
        #Update learn_rate and radius at each row of each iteration
        learn_rate<-learning(initial_rate,((step-1)*nrow(data_phipsi))+k_row,data_phipsi)
        learn_radius<-learning(initial_rate,((step-1)*nrow(data_phipsi))+k_row,data_phipsi)
        #Find distance between each vectors of angles of Kohonen Map and the training vector
        phipsi_RMSDA<-lapply(random_list, RMSDA, data_phipsi=data_phipsi[k_row,])
    
    
        #Unlist and create a matrix of distances
        vector_RMSDA<-unlist(phipsi_RMSDA)
        matrix_RMSDA<-matrix(vector_RMSDA,sqrt(borne),sqrt(borne))
        #Take the index of the winning neuron, it's the neuron that are more similar than the training vector
        win_index<-which(matrix_RMSDA==min(matrix_RMSDA), arr.ind=TRUE) 
        current_index<-list(c(1,1),c(2,1),c(3,1), c(4,1), c(1,2),c(2,2),c(3,2), c(4,2),c(1,3),c(2,3),c(3,3), c(4,3), c(1,4),c(2,4),c(3,4), c(4,4), c(1,4),c(2,4),c(3,4), c(4,4))
    
    
    
        #Update of angles of Kohonen Map vectors with the equation (be careful at number of parenthesis)
        for (mlist in 1:borne)
        {
           distance<-as.numeric(dist(rbind(win_index[1,], current_index[[mlist]])))
          random_list[[mlist]]<-(random_list[[mlist]]+ ( prot_phipsi[i_row,]-random_list[[mlist]])* (learn_rate*( exp (- ((distance)^2/(2*((learn_radius)^2)) )) ) ))
        }
        Kohonen_matrix<-matrix(random_list,sqrt(borne),sqrt(borne))
      } 
    }
How is it possible to fix this lapply error?

Thank you. Thank you. 

",LQ_EDIT
"Title: heartbeat failed for group because it's rebalancingQuery: <p>What's the exact reason to have heartbeat failure for group because it's rebalancing ? What's the reason for rebalance where all the consumers in group are up ? </p>

<p>Thank you.</p>
",HQ
"Title: Error on compiling OpenGl program: error linkin libraryQuery: Hi Im new to opengl programming.. i installed ubuntu 64bit OS and installed all required libraries.. But today when compiling i got stuck with an error for which im unable to get solution 

so i compiled my program as

    cc aa.c -lglut  -lGLU -lGL

and following error appeared

    /urs/bin/ld: /tmp/ccCVosZx.o: undefined refrence to symbol 'cos@@GLIBC_2.2.5' //lib/x86_64-linux-gnu/libm.so.6: error adding symbols: DSO missing from command line",LQ_EDIT
"Title: Separate form validation with MeteorQuery: <p>I'm using <a href=""https://github.com/aldeed/meteor-collection2"">collection2</a> and I'm trying to get it to handle validation is a specific way. I have a profile schema which looks kind of like this:</p>

<pre><code>Schema.UserProfile = new SimpleSchema({
    name: {
        type: String,
        optional: false
    }
    location: {
        type: String,
        optional: true
    }
    gender: {
        type: String,
        optional: false
    }
});

Schema.User = new SimpleSchema({
    username: {
        type: String,
        optional: true
    },
    emails: {
        type: Array,
        optional: true
    },
    ""emails.$"": {
        type: Object
    },
    ""emails.$.address"": {
        type: String,
        regEx: SimpleSchema.RegEx.Email
    },
    ""emails.$.verified"": {
        type: Boolean
    },
    createdAt: {
        type: Date
    },
    profile: {
        type: Schema.UserProfile,
        optional: true
    },
    services: {
        type: Object,
        optional: true,
        blackbox: true
    },
    roles: {
        type: [String],
        optional: true
    },
    heartbeat: {
        type: Date,
        optional: true
    }
});

Meteor.users.attachSchema(Schema.User);
</code></pre>

<p>Now, on my registration form I'm requiring the user to select their gender and then later once they log in, users are presented with a separate form asking for their name and location. Here's the problem:</p>

<p>The registration form works and everything goes through with saving. When they try to save the internal form with location and name though I get an error:</p>

<pre><code>Error invoking Method 'updateProfile': Gender is required [400]
</code></pre>

<p>I know it's happening because it's required in the schema but I've already obtained this information. How do I not require that? Or do I set up validation per form?</p>
",HQ
"Title: How to remove a html element from a pageQuery: <p>I want to do temporary disable a html element from a html page:</p>

<pre><code>&lt;i class=""fa fa-eye fa-2""&gt;&lt;/i&gt; &lt;span class=""feat-info-text""&gt;&lt;/span&gt;
</code></pre>

<p>Actually, i want to remove the mentioned all lines from a html page source through javascript/jquery code by place in <code>&lt;head&gt;&lt;/head&gt;</code> tag.</p>
",LQ_CLOSE
"Title: Which code is better to find the first recurring alphabet in a string?Query: <p>The first code is:</p>

<pre><code> string = ""DBCABA""
 #computing the first recurring alphabet
 def compute_reccuring():
     for a in string:
         var = string.count(a)
         if var &gt; 1:
            final = str(a) 
        print(str(final) + "" is repeated first"")
        break
</code></pre>

<p>The second code is:</p>

<pre><code>def recurring():
    counts = {}
    for a in string:
        if a in counts:
           print(a)
        else:
           counts[a] = 1
</code></pre>

<p>Both of these codes work but I don't know which one is better in performance.</p>
",LQ_CLOSE
"Title: When to double rest API routes for the same ressource?Query: I need to access `Task` ressource by `id` and by `state`. I have two options to achieve this :

**Option 1 :**

Create 2 routes :

* `api/tasks/:id` : returns one element
* `api/tasks/:state` : returns a list

**Option 2 :**

* Create only 1 root : `api/tasks/:id`
* Get a list of task ids classified by state from a parent ressource : `api/projects/:id`

I am working on a SPA and need to know which option would be cleaner ?",LQ_EDIT
"Title: parsing error syntax with []byte using strconv.AtoiQuery: I'm currently trying to convert a byte array to an int so i proceed like that :

    var d = []byte{0x01}
    val, err := strconv.Atoi(string(d))

and i get this error :

> strconv.Atoi: parsing ""\x01"": invalid syntax

I've tried a lot of way without success yet..

Any one got an idea ?


",LQ_EDIT
"Title: How to connect to remote Redis server?Query: <p>I have URL and PORT of remote Redis server. I am able to write into Redis from Scala. However I want to connect to remote Redis via terminal using <code>redis-server</code> or something similar in order to make several call of <code>hget</code>, <code>get</code>, etc. (I can do it with my locally installed Redis without any problem).</p>
",HQ
"Title: python 2.7 string conversion by inserting another string or character after particular countsQuery: send data on serial in hex format i have data in string format on 1st line which converted to hex string on 2nd line but while sending python - serial it should be in format on 3rd line. I want to insert '\x' initially and after every 2 count. please help for the same

    
    1st line - string ='s00123'
    2nd line - ""01733030313233""
    3rd lline - `x01\x73\x30\x30\x31\x32\x33`

",LQ_EDIT
"Title: Fatal error: Redefinition of parameter $requestQuery: <p>I have a strange error here. I am building a REST API with Slim framework.</p>

<pre><code> $app-&gt;post('/createuser', function(Request $request, Response $request){

    if(!haveEmptyParameters(array('email', 'password', 'name', 'school'), $response)){
        $request_data = $request-&gt;getParseBody();

        $email = $request_data['email'];
        $password = $request_data['password'];
        $name = $request_data['name'];
        $school = $request_data['school']; ...
</code></pre>

<p>The Error:</p>

<pre><code>Fatal error: Redefinition of parameter $request in /Applications/XAMPP/xamppfiles/htdocs/RestAPIwithSLIM/public/index.php on line 17
</code></pre>

<p>I DO NOT know which paramater is missing on this post function.</p>

<p>Any thoughts?</p>
",LQ_CLOSE
"Title: Calculate year, month and day using javascript?Query: <p>I need to calculate the exact difference between two dates in days, months and years.</p>

<p>I have this function:</p>

<pre><code>const getAge = (dateString) =&gt; {
    const today = new Date();
    const birthDate = new Date(dateString);
    let age = today.getFullYear() - birthDate.getFullYear();
    const m = today.getMonth() - birthDate.getMonth();
    if (m &lt; 0 || (m === 0 &amp;&amp; today.getDate() &lt; birthDate.getDate())) {
        age -= 1;
    }
    return age;
};
</code></pre>

<p>It receives a date in YYYY-MM-DD format. At this time it outputs a exact number of years (6 years, or 5 if it's before ""birthday"").</p>

<p>I need it to output 5 years, 11 months and 29 days (as an example).</p>

<p>How can I achieve that?</p>
",LQ_CLOSE
"Title: cakephp - Controller::invokeAction taking lot of timeQuery: <p>I am working on cakephp 2.x. I found in the transaction trace summary of New Relic, that there are some APIs which are taking a lot of time(almost 20-30 sec) to execute out of which almost 90% of the time is spent in the Controller::invokeAction method.</p>

<p>Can somebody explain why so much time is spent on invokeAction method.</p>
",HQ
"Title: ORA-00920: invalid relational operator i obtain that please help meQuery: INSERT INTO DIM_TEMPS (ID_DATE, DATE_DU_JOUR, ANNEE_CALENDAIRE, SEMESTRE, LIBELLE_SEMESTRE, TRIMESTRE, LIBELLE_TRIMESTRE, ANNEE_MOIS,MOIS, LIBELLE_MOIS, SEMAINE, JOUR, LIBELLE_JOUR, JOUR_FERIE, JOUR_OUVRE, QUANTIEME_JOUR) SELECT     TO_NUMBER(TO_CHAR(DT_CAL, ""YYYYMMDD"")) AS ID_CALENDRIER,     DT_CAL AS DATE_DU_JOUR,     TO_NUMBER(TO_CHAR(DT_CAL, ""YYYY"")) AS ANNEE_CALENDAIRE,     ROUND(TO_NUMBER(TO_CHAR(DT_CAL, ""Q""))/2) AS SEMESTRE,     CASE ROUND(TO_NUMBER(TO_CHAR(DT_CAL, ""Q""))/2) WHEN 1 THEN ""1er semestre"" ELSE ""2ème semestre"" END AS LIBELLE_SEMESTRE,     TO_NUMBER(TO_CHAR(DT_CAL, ""Q"")) AS TRIMESTRE,     CASE TO_NUMBER(TO_CHAR(DT_CAL, ""Q"")) WHEN 1 THEN ""1er trimestre"" ELSE TO_NUMBER(TO_CHAR(DT_CAL, ""Q"")) || ""ème trimestre"" END AS LIBELLE_TRIMESTRE,     TO_NUMBER(TO_NUMBER(TO_CHAR(DT_CAL, ""YYYY"")) || LPAD(TO_CHAR(DT_CAL, ""MM""), 2, ""0"")) AS ANNEE_MOIS,     TO_NUMBER(TO_CHAR(DT_CAL, ""MM"")) AS MOIS,     TO_CHAR(DT_CAL, ""Month"") AS LIBELLE_MOIS,     TO_NUMBER(TO_CHAR(DT_CAL, ""IW"")) AS SEMAINE,     TO_NUMBER(TO_CHAR(DT_CAL, ""DD"")) AS JOUR,     TO_CHAR(DT_CAL, ""Day"") AS LIBELLE_JOUR,     CASE WHEN TO_CHAR(DT_CAL, ""D"") IN (""6"", ""7"") THEN ""Oui"" ELSE ""Non"" END AS JOUR_FERIE,     CASE WHEN TO_CHAR(DT_CAL, ""D"") IN (""6"", ""7"") THEN ""Non"" ELSE ""Oui"" END AS JOUR_OUVRE,     NUM_JOUR AS QUANTIEME_JOUR FROM (     SELECT to_date(""19000101"",""YYYYMMDD"") + (rownum - 1) AS DT_CAL, rownum AS NUM_JOUR     FROM dual     connect BY to_date(""19000101"",""YYYYMMDD"") + (rownum - 1) &lt;= to_date(&#039;29991231&#039;,&#039;YYYYMMDD&#039;) ); COMMIT;  ",LQ_EDIT
"Title: How can I create a Docker image for Solaris+Java (With JAVA_HOME)?Query: <p>I've tried though, but seems docker isn't supported yet. Still if any ways of doing so is available, let me know.</p>
",LQ_CLOSE
"Title: Create index for this condition using data.table in RQuery: how to get the startdate and enddate(cumulative) from days

          Variable A  days  stardate  enddate(cumulative) 
              A        2       0           2
              A        3       2           5
              B        4       5           9
              A        3       9          12
              B        8      12          20
              ",LQ_EDIT
"Title: HOW TO MAKE OUTPUT FILE OF ONE SCRIPT, AS AN INPUT FILE FOR THE ANOTHER SCRIPT?Query: i am currently working on a project where in i am using perl language to create command line application of one online tool.
There are total nine modules(for each module there is separate perl script).

THIS COMMAND LINE APPLICATION SHOULD WORK IN A FOLLOWING WAY-
1.Out of these nine modules user would be able to select any number of modules.(in short pipeline should be built).
2.after running first selected module ,output files are generated.
3.output file of first module should be taken as an input file by the next module selected by the user.

my doubt is how we can make output file of first module as an input file for the next selected module.
It will be a great help if you solve my doubt as i am new to  perl programming.
Thanking you!  ",LQ_EDIT
"Title: Error creating Node.js Express App. Cannot findQuery: <p><a href=""https://i.stack.imgur.com/Tr1vv.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/Tr1vv.png"" alt=""error msg""></a></p>

<p>Im trying to create a node.js project in WebStorm
Can you tell what am I missing here?</p>
",HQ
"Title: Organizing functions with inter dependencies;Query: <p>I would like to write a set of cpp functions for importing from a file type into a data structure which has inter dependencies to each other. As I don't need any member variables to remember anything after importing the file, is it a good idea to create a class with just static functions or create a namespace and put all functions into it without class. </p>
",LQ_CLOSE
"Title: CSS Flexbox bug on IEQuery: https://jsfiddle.net/6yuh90cd/3/

    code

if you load this in IE .. you will see that the content of the gray box is extending over to the yellow box, which doesn't happen on other browsers.

What i am trying to achieve is:

-let the gray box expand according to its content
-let the yellow box take the remaining height of its parent
-if the content yellow box has more content, overflow it properly

Can someone help me?",LQ_EDIT
"Title: Sparse matrix addition conditionQuery: <p>I was reading code for addition of sparse matrix and came across this condition</p>

<pre><code>if( sp1[0][0] != sp2[0][0] || sp1[0][1] != sp2[0][1] )
{
    printf(""Invalid matrix size "");
    exit(0);
}
</code></pre>

<p>Couldn't understand why the number of non-zero rows and columns should be same ?
Sorry I am a newbie.</p>

<p>The whole code is <a href=""http://www.cprograms.in/Array/sparse-matrix-addition.html"" rel=""nofollow noreferrer"">here</a></p>
",LQ_CLOSE
"Title: Function sum of square pythonQuery: Im trying to code the sum of squares in python and i'm pretty new to this

this is what i have for now, 

        n=int(input(""n=""))

        def sumsquare(n):
        sum=0
        i=0
        while(n<=i):
        sum= sum + i**2

Basically what i'm trying to do is to make the user choose a number, and based on that number I want to calculate the sum of squares , and return ""The sum of square is ___""

Thanks in advance for your help !",LQ_EDIT
"Title: Importing a module in haskell makes the code not compileQuery: <p>I wrote the following haskell code for test. It compiles fine with <code>ghc</code> (version 8.0.2), and prints 20, as expected.</p>

<pre class=""lang-hs prettyprint-override""><code>f x = x * 2

main = print $ f 10
</code></pre>

<p>But when I import <code>Char</code> module like this:</p>

<pre class=""lang-hs prettyprint-override""><code>module Data.Char

f x = x * 2

main = print $ f 10
</code></pre>

<p>it gives me this error: <code>test.hs:3:1: error: parse error on input ‘f’</code>.</p>

<p>Does haskell change the environment when a module is imported? What is the difference and am I importing the module wrong?</p>
",LQ_CLOSE
"Title: What is lambda? How can you explain this sortingQuery: <p>Please be gentle I'm still learning Python. I've an example where </p>

<blockquote>
  <p>pairs = [(1, 'one'), (2, 'two'), (3, 'three'), (4, 'four')]</p>
  
  <p>pairs.sort(key=lambda pair: pair[1])</p>
</blockquote>

<p>The result is</p>

<blockquote>
  <p>[(4, 'four'), (1, 'one'), (3, 'three'), (2, 'two')]</p>
</blockquote>

<p>Can you please help explain why this is the sequence?</p>
",LQ_CLOSE
"Title: psycopg2 installation for python:2.7-alpine in DockerQuery: <p>To use PostgreSql in python I need to  </p>

<pre><code>pip install psycopg2   
</code></pre>

<p>However, it has dependency on libpq-dev and python-dev. I wonder how can I install the dependencies in alpine? Thanks.</p>

<p>Here is a Dockerfile:</p>

<pre><code>FROM python:2.7-alpine

RUN apk add python-dev libpq-dev
RUN pip install psycopg2
</code></pre>

<p>and the output is:</p>

<blockquote>
  <p>Step 3 : RUN apk add python-dev libpq-dev  ---> Running in
  3223b1bf7cde WARNING: Ignoring APKINDEX.167438ca.tar.gz: No such file
  or directory WARNING: Ignoring APKINDEX.a2e6dac0.tar.gz: No such file
  or directory ERROR: unsatisfiable constraints:   libpq-dev (missing):
      required by: world[libpq-dev]   python-dev (missing):
      required by: world[python-dev] ERROR: Service 'service' failed to build: The command '/bin/sh -c apk add python-dev libpq-dev' returned
  a non-zero code: 2</p>
</blockquote>
",HQ
"Title: Javascript Compressing if statementQuery: is there a way of compressing this if statement.


    var alive1 = true   
    if (x2 >= (x10 - 10) && x2 <= (x10 + 10) && y2 >= (y10 - 10) && y2 <= (y10 + 10) || x3 >= (x10 - 10) && x3 <= (x10 + 10) && y3 >= (y10 - 10) && y3 <= (y10 + 10) || x4 >= (x10 - 10) && x4 <= (x10 + 10) && y4 >= (y10 - 10) && y4 <= (y10 + 10) || x5 >= (x10 - 10) && x5 <= (x10 + 10) && y5 >= (y10 - 10) && y5 <= (y10 + 10)|| x6 >= (x10 - 10) && x6 <= (x10 + 10) && y6 >= (y10 - 10) && y6 <= (y10 + 10)) {
			alive1 = false;
		}",LQ_EDIT
"Title: Unused variable 'frame'Query: <p>Does that make sense frame is not used on <a href=""https://github.com/hivinau/material-components-ios/blob/develop/components/FlexibleHeader/src/MDCFlexibleHeaderContainerViewController.m"" rel=""nofollow noreferrer"">https://github.com/hivinau/material-components-ios/blob/develop/components/FlexibleHeader/src/MDCFlexibleHeaderContainerViewController.m</a> (line 51) ?</p>
",LQ_CLOSE
"Title: How do I make a .jar file with a .jar file?Query: <p>I'm creating a program that makes ""candy"".jars and I need to make this ""candy"".jar with a creator.jar file.  The idea is you run the creator.jar file and you can adjust settings inside of it in order to make another ""candy"".jar.  The problem is: I don't know if this is possible, and all of my research (i.e. google search) has come up blank.</p>

<p>Q. Is is possible to make a .jar file with another .jar file?</p>
",LQ_CLOSE
"Title: seperating array elemnet by 4 character in arrayQuery:  - I have an array like this
           my@array=(0x0B0x0C0x4A0x000x010x000x000x020)
         -----------------------------------------------------------------------
           I want to insert comma for each of the 4 character what i mean here is
           my@array=(0x0B,0x0C,0x4A,0x00,0x01,0x00,0x00,0x02)
        
         -----------------------------------------------------------------------
          
          #! /usr/bin/env perl
          use strict;
          use warnings;
          #reading input file by line by line.
          while (<DATA>)
          {
          #here i am extracting all hex value
          while ($_ =~ m/(0x(\d+)(?:[0-9]|[A-f])+)/gi)
   	   {
           push @hex_array, $1; #push the element
          } #end of second while loop
          } #end of first while loop
          print @hex_array;
          #first approach
          unpack(""(A2)*"", $hex_array);
          print {$output_fh} join(""U, "", @hex_array);
        
          #second approach
          foreach my $element (@hex_array)
          {
           if (length $element eq 4)
           {
           #print @hex_array;
           print {$output_fh} join(""U, "", @hex_array);
           }
          }
         --------------------------------------------------------
         but both the approaches did not work
         what would be appropriate solution?",LQ_EDIT
"Title: Duplicate 'Content' items were included. The .NET SDK includes 'Content' items from your project directory by defaultQuery: <p>Whenever I add a javascript or css file to my asp.net core project and I execute <code>dotnet run</code> in my bash terminal, I get the following error:</p>

<blockquote>
  <p>/usr/share/dotnet/sdk/1.0.1/Sdks/Microsoft.NET.Sdk/build/Microsoft</p>
  
  <p>.NET.Sdk.DefaultItems.targets(188,5): error : Duplicate 'Content'
  items were included. The .NET SDK includes 'Content' items from your
  project directory by default. You can either remove these items from
  your project file, or set the 'EnableDefaultContentItems' property to
  'false' if you want to explicitly include them in your project file.
  For more information, see <a href=""https://aka.ms/sdkimplicititems"" rel=""noreferrer"">https://aka.ms/sdkimplicititems</a>. The
  duplicate items were: 'wwwroot/css/BasicQuotation.css';
  'wwwroot/js/BasicQuotation.js'
  [/mnt/c/Dev/myproject/MyProject/MyProject.csproj]</p>
  
  <p>The build failed. Please fix the build errors and run again.</p>
</blockquote>

<p>I can fix this by removing the <code>ItemGroup</code> from my csproj file, but I don't think that's very productive.</p>

<p>This happens in the default Visual Studio 2017 ASP.NET Core Web Application (.NET Core) template. I add the files to my project by right clicking the wwwroot > js folder and then select <code>Add &gt; New Item &gt; JavaScript File</code></p>

<p>This is my .csproj file:</p>

<pre><code>&lt;Project Sdk=""Microsoft.NET.Sdk.Web""&gt;

  &lt;PropertyGroup&gt;
    &lt;TargetFramework&gt;netcoreapp1.1&lt;/TargetFramework&gt;
  &lt;/PropertyGroup&gt;

  &lt;PropertyGroup&gt;
    &lt;PackageTargetFallback&gt;$(PackageTargetFallback);portable-net45+win8+wp8+wpa81;&lt;/PackageTargetFallback&gt;
  &lt;/PropertyGroup&gt;

  &lt;PropertyGroup&gt;
    &lt;UserSecretsId&gt;aspnet-MyProject-7e1906d8-5dbd-469a-b237-d7a563081253&lt;/UserSecretsId&gt;
  &lt;/PropertyGroup&gt;

  &lt;ItemGroup&gt;
    &lt;Compile Remove=""wwwroot\lib\jquery-validation\**"" /&gt;
    &lt;Content Remove=""wwwroot\lib\jquery-validation\**"" /&gt;
    &lt;EmbeddedResource Remove=""wwwroot\lib\jquery-validation\**"" /&gt;
    &lt;None Remove=""wwwroot\lib\jquery-validation\**"" /&gt;
  &lt;/ItemGroup&gt;

  &lt;ItemGroup&gt;
    &lt;Content Include=""wwwroot\css\BasicQuotation.css"" /&gt;
    &lt;Content Include=""wwwroot\js\BasicQuotation.js"" /&gt;
  &lt;/ItemGroup&gt;
  &lt;ItemGroup&gt;
    &lt;PackageReference Include=""Microsoft.AspNetCore"" Version=""1.1.1"" /&gt;
    &lt;PackageReference Include=""Microsoft.AspNetCore.Authentication.Cookies"" Version=""1.1.1"" /&gt;
    &lt;PackageReference Include=""Microsoft.AspNetCore.Identity.EntityFrameworkCore"" Version=""1.1.1"" /&gt;
    &lt;PackageReference Include=""Microsoft.AspNetCore.Mvc"" Version=""1.1.2"" /&gt;
    &lt;PackageReference Include=""Microsoft.AspNetCore.StaticFiles"" Version=""1.1.1"" /&gt;
    &lt;PackageReference Include=""Microsoft.EntityFrameworkCore.Design"" Version=""1.1.1"" PrivateAssets=""All"" /&gt;
    &lt;PackageReference Include=""Microsoft.EntityFrameworkCore.SqlServer"" Version=""1.1.1"" /&gt;
    &lt;PackageReference Include=""Microsoft.EntityFrameworkCore.SqlServer.Design"" Version=""1.1.1"" PrivateAssets=""All"" /&gt;
    &lt;PackageReference Include=""Microsoft.EntityFrameworkCore.Tools"" Version=""1.1.0"" PrivateAssets=""All"" /&gt;
    &lt;PackageReference Include=""Microsoft.Extensions.Configuration.UserSecrets"" Version=""1.1.1"" /&gt;
    &lt;PackageReference Include=""Microsoft.Extensions.Logging.Debug"" Version=""1.1.1"" /&gt;
    &lt;PackageReference Include=""Microsoft.VisualStudio.Web.CodeGeneration.Design"" Version=""1.1.0"" PrivateAssets=""All"" /&gt;
  &lt;/ItemGroup&gt;
  &lt;ItemGroup&gt;
    &lt;DotNetCliToolReference Include=""Microsoft.EntityFrameworkCore.Tools.DotNet"" Version=""1.0.0"" /&gt;
    &lt;DotNetCliToolReference Include=""Microsoft.Extensions.SecretManager.Tools"" Version=""1.0.0"" /&gt;
    &lt;DotNetCliToolReference Include=""Microsoft.VisualStudio.Web.CodeGeneration.Tools"" Version=""1.0.0"" /&gt;
  &lt;/ItemGroup&gt;
  &lt;ItemGroup&gt;
    &lt;Folder Include=""Data\Commands\"" /&gt;
    &lt;Folder Include=""Data\Queries\"" /&gt;
    &lt;Folder Include=""wwwroot\images\"" /&gt;
  &lt;/ItemGroup&gt;

&lt;/Project&gt;
</code></pre>
",HQ
