query,Y
"Title: Sorting JS ArrayQuery: I have the following Js array: 

    myArr = [[[""One""],[""First"",""Fourth"",""Third""]], 
             [[""Two""],[""First"",""Second"",""Third""]], 
             [[""Three""],[""First"",""Third""]], 
             [[""One two""],[""Fourth"",""Second"",""Third""]], 
             [[""One three""],[""Fourth"",""Third""]], 
             [[""One two three""],[""Second"",""Third""]]]; 

I need this sorted so I get: 

    [[[""One""],[""First"",""Fourth"",""Third""]], 
     [[""One three""],[""Fourth"",""Third""]], 
     [[""One two""],[""Fourth"",""Second"",""Third""]], 
     [[""One two three""],[""Second"",""Third""]], 
     [[""Three""],[""First"",""Third""]], 
     [[""Two""],[""First"",""Second"",""Third""]]]

I assumed I could just use `myArr.sort()` and get the properly sorted array and it does work when I don't have a nested array buy why isn't this sorting properly. When i use `myArr.sort()` I get: 

    
    [[[""One three""],[""Fourth"",""Third""]], 
     [[""One two three""],[""Second"",""Third""]], 
     [[""One two""],[""Fourth"",""Second"",""Third""]], 
     [[""One""],[""First"",""Fourth"",""Third""]], 
     [[""Three""],[""First"",""Third""]], 
     [[""Two""],[""First"",""Second"",""Third""]]]

This makes zero sense to me. How does JS sort get to that result? And how do I get the result I need. ",LQ_EDIT
"Title: Android: Create bigger Floating Action Button with bigger iconQuery: <p>I want to create a bigger Floating Action Button (FAB), more than the usual 56 dp, with a bigger icon inside.
(For my purpose an icon will never be self-explanatory so I will create a png-file containing a short text and use this png as icon.)</p>

<p>Increasing the size of the FAB works fine:<br>
as i don't use the mini-FloatingActionButton, i redefined the mini-button-size.<br>
in my <strong>layout-xml</strong> i specify: </p>

<pre><code>&lt;android.support.design.widget.FloatingActionButton
    ...
    app:fabSize=""mini""
    ....
</code></pre>

<p>and in the <strong>dimensions.xml</strong> i redefine the size for the mini-fab: </p>

<pre><code>&lt;dimen name=""fab_size_mini""&gt;80dp&lt;/dimen&gt;
</code></pre>

<p>However, I didn't manage to get a bigger icon on the FAB.
I tried icons with different dp's from the material icons library - no success. Also setting a padding on the FAB-layout did not work.</p>

<p>Any suggestions? Thanks!</p>
",HQ
"Title: Explode numerical range (e.g. '6-14') in JavascriptQuery: <p>I have a string representation of a numerical range</p>

<pre><code>var range = '6-14';
</code></pre>

<p>I want to create an array of integers represented by this range</p>

<pre><code>[6,7,8,9,10,11,12,13,14]
</code></pre>

<p>I could implement this simple enough as a <code>for</code> loop but that seems like a clunky, brute force method. Can this be done in a short or more elegant way?</p>
",LQ_CLOSE
"Title: I have created a textbox in html how to get the ansers on that search?Query: Hi my question is how i put things into the code so if i search for it in the textbox it will show the results from for example wikipedia?

 

    <head></head>
    <body>
    <form name=""test"">
    <input type="" name=textie"">
    </form>
    </body>
this is the code for the textbox. i use the programm brackets and if i run it it gives me a textbox. if i want to search for something it obviously gives me nothing. it just resets. how do i import the information from wikipedia so it will be shown if i search for it? its kind of like the coding challenge for the wikipedia API (Coding challenge #75) from the coding train.
Thank you very much!
",LQ_EDIT
"Title: How to import data from excel or csv file to MySql using C# Winform?Query: <p>I'm really a newbie one.</p>

<p>I wanted to import data from excel or CSV file to MySQL using C#. 
I just need a button and then, viola! It should insert automatically to MySQL database. </p>

<p>I only know how the structure of my excel file and my MySQL database table looks like. Just don't know how to import it.</p>

<p>Please help. As always, thank you!</p>
",LQ_CLOSE
"Title: I want to write a function that takes 2 strings and returns True if they are anagrams(any word that have the same letters in different order)Query: <p>I have tried this, i want the program to compare every letter in S1 with every letter in S2, any ideas?</p>

<pre><code>s1= ""Army""
s2= ""Mary""
def anagram(S1,S2):
    q=0
    w=0
    S1.lower()
    S2.lower()
    for i in S1:
        if S1[q]==S2[w]:
            print S1[q]
        else:
            q+=1
            w+=1

anagram(s1,s2)
</code></pre>
",LQ_CLOSE
"Title: mysql: how to select imploded array valueQuery: <p>So I have a column that store imploded array values via <code>,</code> ,  how can I select array value with the following condition:</p>

<p>if column stored values like below: </p>

<pre><code>+-----+------------------------------------------------------------+
| row |                           column                           |
+-----+------------------------------------------------------------+
| 1   | lorem ipsum,lorem ipsum dolor,lorem ipsum dolor sit amet   |
| --  | --                                                         |
| 2   | consectetuer adipiscing,lorem ipsum amet,lorem ipsum dolor |
| --  | --                                                         |
| 3   | lorem ipsum,consectetuer adipiscing,lorem ipsum dolor      |
+-----+------------------------------------------------------------+
</code></pre>

<p>I want to select the rows that has <strong>lorem ipsum</strong> value, I know we can use <code>Like</code> but if use <code>like</code>, it select <strong>lorem ipsum dolor</strong> or <strong>lorem ipsum amet</strong> too!
I try following  query:</p>

<pre><code>select * from table where column like '%lorem ipsum%'

# my expected rows :1,3
# query result :1,2,3
</code></pre>
",LQ_CLOSE
"Title: ES6 map an array of objects, to return an array of objects with new keysQuery: <p>I have an array of objects:</p>

<pre><code>[
    {
        id: 1,
        name: 'bill'
    },
    {
        id: 2,
        name: 'ted'
    }
]
</code></pre>

<p>Looking for a simple one-liner to return:</p>

<pre><code>[
    {
        value: 1,
        text: 'bill'
    },
    {
        value: 2,
        text: 'ted'
    }
]
</code></pre>

<p>So I can easily pump them into a react dropdown with the proper keys. </p>

<p>I feel like this simple solution should work, but I'm getting invalid syntax errors:</p>

<pre><code>this.props.people.map(person =&gt; { value: person.id, text: person.name })
</code></pre>
",HQ
"Title: Reverse an array?Query: <p>I'm trying to reverse an array, but I don't know how to get the correct output (4,3,2). My questions are; how do I print the output (using System.out.println())? Nothing I've tried works. My second question is; is the rest of my code correct?</p>

<pre><code>public static void main(String[] args) {
int arr[] = {2,3,4};
int i = 0;
int j = arr.length - 1;


while( i &lt; j ) {

    int temp = arr[i];
    arr[i] = arr[j];
    arr[j] = temp;


    i++;
    j--;
}
}
</code></pre>
",LQ_CLOSE
"Title: Styling a Twitter feed - CSS won't target .timeline-Tweet-textQuery: <p>I'm bringing a Twitter feed through to my site using the following code which is described on <a href=""https://publish.twitter.com/"" rel=""noreferrer"">https://publish.twitter.com/</a></p>

<pre><code>&lt;a class=""twitter-timeline"" href=""https://twitter.com/ACCOUNT-HERE"" data-tweet-limit=""3""&gt;Tweets by&lt;/a&gt; 
&lt;script async src=""//platform.twitter.com/widgets.js"" charset=""utf-8""&gt;&lt;/script&gt;
</code></pre>

<p>The feed is displayed correctly. However it uses CSS which is provided via Twitter.</p>

<p>When I inspect it using Chrome dev tools I can see the following classes around the Tweets:</p>

<pre><code>&lt;p class=""timeline-Tweet-text"" lang=""en"" dir=""ltr""&gt;
</code></pre>

<p>So I thought it would be a simple case of targetting this in CSS, e.g.</p>

<pre><code>.timeline-Tweet-text {
}
</code></pre>

<p>However, this doesn't apply any styles to the Tweets. Why not?</p>

<p>I have also referred to Twitters guidance on this here <a href=""https://dev.twitter.com/web/overview/css"" rel=""noreferrer"">https://dev.twitter.com/web/overview/css</a> but that also doesn't work.</p>

<p>The only reason I want to do this is so the font used within the widget matches the font used by the rest of the <code>body</code> text on my website.</p>
",HQ
"Title: ImageIO.read() works in Eclipse runtime but not as runnable jar fileQuery: <p>I've got a problem with loading images implemented in a jar file. Here's my file tree:</p>

<pre><code>    -graphics
    -ImageFiles
         -animation
              -image.jpg
    -mathspace
    -META-INF
</code></pre>

<p>Now I wanna load this image:</p>

<pre><code>    ImageIO.read(getClass().getResource(""/ImageFiles/animation/image.jpg""));
</code></pre>

<p>This works well in the eclipse runtime but when I start it as a runnable jar File a NullPointerException gets triggered. Thanks for help!</p>
",LQ_CLOSE
"Title: How can i change this code for multiplication?Query: i have this code and i am using for addition of inputs. How can i change this code for multiplication?

    		function sumIt() {
		  var total = 0, val;
		  $('.inst_amount').each(function() {
			val = $(this).val();
			val = isNaN(val) || $.trim(val) === """" ? 0 : parseFloat(val);
			total += val;
		  });
		  $('#total_price').html(Math.round(total));
		  $('#total_amount').val(Math.round(total));
		}

		$(function() {

		  $(""#add"").on(""click"", function() {
			$(""#container input"").last()
			  .before($(""<input />"").prop(""class"",""inst_amount"").val(0))
			  .before(""<br/>"");
			sumIt();  
		  });

		  $(document).on('input', '.inst_amount', sumIt);
		  sumIt() // run when loading
		});",LQ_EDIT
"Title: scala replace if else with state patternQuery: here is my if statement code in scala:

    def handle(): Unit = {
        if (calculator.num == 0.0){
            calculator.num = number
          }
        else{
            calculator.num = calculator.num * 10 + number
          }
        }


How do I replace the if else with state pattern?",LQ_EDIT
"Title: java interface Path extends more than one class, bug?Query: <p>I just find that interface Path has extended 3 class, which against the principle;</p>

<pre><code>public interface Path
extends Comparable&lt;Path&gt;, Iterable&lt;Path&gt;, Watchable
</code></pre>

<p>????</p>
",LQ_CLOSE
"Title: qsort - What goes on behind the scenes?Query: <p>Using this simple sample, there are 6 numbers currently ordered 5,4,3,2,1,0 and will be sorted as : 0,1,2,3,4,5</p>

<pre><code>#include &lt;stdio.h&gt;
#include &lt;stdlib.h&gt;

int values[] = {5,4,3,2,1,0};
int sizeOfArray = sizeof(values)/sizeof(int);

int cmpfunc (const void * a, const void * b) 
{
    printf(""Comparing %d and %d \n"",*(int*)a, *(int*)b);
   return ( *(int*)a - *(int*)b );
}

int main () {
   int n;
   printf(""Size of Array : %d\n"", sizeOfArray);
   printf(""Before sorting the list is: \n"");
   for( n = 0 ; n &lt; sizeOfArray; n++ ) {
      printf(""%d "", values[n]);
   }

   printf(""\n"");

   qsort(values, sizeOfArray, sizeof(int), cmpfunc);

   printf(""\nAfter sorting the list is: \n"");
   for( n = 0 ; n &lt; sizeOfArray; n++ ) {   
      printf(""%d "", values[n]);
   }

   return(0);
}
</code></pre>

<p>Added to the cmpfunc function is a printf command to show the numbers being compared as each function is called. </p>

<pre><code>Size of Array : 6
Before sorting the list is: 
5 4 3 2 1 0 
Comparing 4 and 3 
Comparing 5 and 3 
Comparing 5 and 4 
Comparing 1 and 0 
Comparing 2 and 0 
Comparing 2 and 1 
Comparing 3 and 0 
Comparing 3 and 1 
Comparing 3 and 2 

After sorting the list is: 
0 1 2 3 4 5 
</code></pre>

<p>Notice the application only calls the cmpfunc 9 times. 
I would have expected this function to be called numerous times more. 
Also notice that 5 or 4 is never compared to 2 or to 1. </p>

<p>Is anyone able to explain what is going on behind the scenes which causes this routine to be so efficient?</p>
",LQ_CLOSE
"Title: Using Boto3 to interact with amazon Aurora on RDSQuery: <p>I have set up a database in Amazon RDS using Amazon Aurora and would like to interact with the database using Python - the obvious choice is to use Boto.</p>

<p>However, their documentation is awful and does nopt cover ways in which I can interact with the databse to:</p>

<ul>
<li>Run queries with SQL statements</li>
<li>Interact with the tables in the database</li>
<li>etc</li>
</ul>

<p>Does anyone have an links to some examples/tutorials, or know how to do these tasks?</p>
",HQ
"Title: how to return an array in a c++ functionQuery:     int main()
    {
    
    std::string my_string= ""16657"";
    std::map<std::string, std::array<std::string, 2>> m_msg_int;
    std::array<std::string, 2> arrId;
    arrId[0] = ""ABC"";
    arrId[1] = ""XYZ/CDE"";
    m_msg_int[my_string] = arrId;
    get_msg_type(const std::string& msg_type);
    
     }
     
     
    const string get_msg_type(const std::string& msg_type)
    {
        TRC_ENTER(get_interface_and_msg_type, """")
        std::map<std::string, std::array<std::string, 2>>::const_iterator it = m_msg_int.find(msg_type);
        std::array<std::string, 2> intfMsg;
        if (m_msg_int.end() != it)
        {
            intfMsg = it->second;
        }
    
        return intfMsg;
    }


confused about how to return this array and extract the values.
maybe the return type is not correct.
initializing argument 1 of ‘std::basic_ostream<_CharT, _Traits>& std::operator<<(std::basic_ostream<_CharT, _Traits>&&, const _Tp&) [with _CharT = char; _Traits = std::char_traits<char>;",LQ_EDIT
"Title: Database model for car-serviceQuery: <p>I am working on a project for car-service(denting, painting). In this app user will select their location and then select car brand,model and fuel type.After this he will see a list of services and add them to cart . Then he can make order for services.
So, How to design database for this.I am stuck with how store services which can be  change in price for different car and location.</p>
",LQ_CLOSE
"Title: What is the ideal target time for rendering a page of a PHP forum?Query: <p>I am creating this question because I am currently working on my free time (for fun) on a PHP forum, using MySQL for my database. And for a little while now (most of the essential features being implemented), I have been questioning the performance of my scripts.</p>

<p>I already did some profiling of my scripts and improved some of them, but I eventually always end up with the same question: <strong>what is a good target time to render the typical page of a forum ?</strong> In my case, such a page consists in displaying 20 to 50 messages of a given topic (users can decide how many messages per page they want to display) with roughly half of them using features like uploads displayed as a gallery below a message (which involves string parsing and checking the existence of a file with file_exists()).</p>

<p>After reading some topics on performance with PHP on this website, I learned, among others, that Youtube had a target render time of 100ms (= 0,1s). I managed to have load times below this target time for my heaviest pages, but only after a while due to PHP caching with file_exists() (I run my project locally, with a WAMP Server). But I doubt I can really compare my project to a website as heavy in features as Youtube. So,</p>

<ul>
<li><p>When rendering (in HTML/CSS) my ""typical"" page, what time should I target ? Is it acceptable to stick to the 100ms limit, or should I go way below (for example, below 50ms) ? Are there any known statistics about current state-of-the-art forums I could use for reference ?</p></li>
<li><p>Since I am currently working with WAMP Server, does it introduce bias while profiling my scripts ? Is it equivalent to your average PHP-enabled HTTP server, or does it run slower/faster on average ?</p></li>
</ul>

<p>This question interests me a lot, as some features I designed add some overhead to my scripts (which scales with the amount of messages being displayed). For example, my format code to embed videos is not parsed at the creation of a message, but at its display, as I want to be able to easily change the embed code as well as allowing users to choose how videos are embedded (directly, or with small/HQ thumbnail which is replaced with the embed code upon clicking) for their comfort. Of course, I could as well parse the code at the submission of a new message to reduce the overhead, but I want to be sure this is necessary.</p>

<p>I hope this is not too vague... thank you in advance for your answers.</p>
",LQ_CLOSE
"Title: Django migrations error KeyError: ('list', u'user')Query: <p>I am trying to run</p>

<pre><code>python manage.py migrate
</code></pre>

<p>or</p>

<pre><code>python manage.py makemigrations
</code></pre>

<p>I got this error:</p>

<pre><code>Running migrations:
  No migrations to apply.
Traceback (most recent call last):
  File ""manage.py"", line 10, in &lt;module&gt;
    execute_from_command_line(sys.argv)
  File ""/Users/rostunov/temp/venv/lib/python2.7/site-packages/django/core/management/__init__.py"", line 353, in execute_from_command_line
    utility.execute()
  File ""/Users/rostunov/temp/venv/lib/python2.7/site-packages/django/core/management/__init__.py"", line 345, in execute
    self.fetch_command(subcommand).run_from_argv(self.argv)
  File ""/Users/rostunov/temp/venv/lib/python2.7/site-packages/django/core/management/base.py"", line 348, in run_from_argv
    self.execute(*args, **cmd_options)
  File ""/Users/rostunov/temp/venv/lib/python2.7/site-packages/django/core/management/base.py"", line 399, in execute
    output = self.handle(*args, **options)
  File ""/Users/rostunov/temp/venv/lib/python2.7/site-packages/django/core/management/commands/migrate.py"", line 183, in handle
    executor.loader.project_state(),
  File ""/Users/rostunov/temp/venv/lib/python2.7/site-packages/django/db/migrations/loader.py"", line 338, in project_state
    return self.graph.make_state(nodes=nodes, at_end=at_end, real_apps=list(self.unmigrated_apps))
  File ""/Users/rostunov/temp/venv/lib/python2.7/site-packages/django/db/migrations/graph.py"", line 280, in make_state
    project_state = self.nodes[node].mutate_state(project_state, preserve=False)
  File ""/Users/rostunov/temp/venv/lib/python2.7/site-packages/django/db/migrations/migration.py"", line 88, in mutate_state
    operation.state_forwards(self.app_label, new_state)
  File ""/Users/rostunov/temp/venv/lib/python2.7/site-packages/django/db/migrations/operations/models.py"", line 547, in state_forwards
    model_state = state.models[app_label, self.name_lower]
KeyError: ('list', u'user')
</code></pre>

<p>It happen after I pulled another version of my app from the git.</p>

<p>I don't have this error with the same code on the another machine.
I've tried to use <code>--fake</code> with <code>zero</code> or to <code>squashmigrations</code> to previous but this also doesn't help.</p>

<p>Cannot get how to solve it.</p>
",HQ
"Title: Changing link to pop up linkQuery: <p>Hello trying change this link ;</p>

<pre><code> &lt;a href=""@String.Format(""http://www.koltukcubey.com/chat/index.php?project={0}&amp;member={1}"", item.Id, item.Member)"" class=""theme-btn btn-style-one hvr-bounce-to-right""&gt;&lt;span style=""float:right;min-width:210px;""&gt;&lt;/span&gt;GİRİŞ&lt;/a&gt;&lt;br /&gt;&lt;br /&gt;
</code></pre>

<p>To This ;</p>

<pre><code>&lt;a href=""#"" onclick=""javascript: window.open('http://www.koltukcubey.com/chat/index.php?project=24&amp;member=2', '', 'toolbar=no,location=no,status=no,menubar=no,scrollbars=no,resizable=no,width=1046,height=520'); return false"" &gt;Chat sistemine git&lt;/a&gt;
</code></pre>
",LQ_CLOSE
"Title: std::List, cant access objectQuery: Im new to cpp and want to learn about list.
When i run my program it compiles fine but i dont get the result
im expecting. 

This gives me the output ""Legs: 0 Name: ""

It should be ""Legs 4 Name: dog"".

Can any one see the problem?

As in the comment section, i have tried for over an hour and get get this to work, cant see the problem.

//Header file!
    using namespace std;

     #ifndef ANIMAL_H
     #define ANIMAL_H

    class Animal {
    public:
        Animal();
        Animal(const Animal& orig);
        virtual ~Animal();
     
        int _Legs;
        void SetName(string name);
        string GetName();
    private:
        string _Name;
    };

    #endif /* ANIMAL_H */
   
//Animal.cpp

        Animal::Animal() {
        }

        Animal::Animal(const Animal& orig) {
        }

        Animal::~Animal() {
        }
       
        string Animal::GetName(){return _Name;}

        void Animal::SetName(string name){_Name = name;};
    

//Mainfile!
    
    void List()
    {
        
       std::list<Animal> animal_list;
    
       Animal temp;
    
       temp = Animal();
       temp._Legs = 4;
       temp.SetName(""Dog"");
       animal_list.push_back(temp);
       

    for(std::list<Animal>::iterator list_iter = animal_list.begin(); 
        list_iter != animal_list.end(); list_iter++)
    {
        std::cout<< ""Legs:"" << list_iter->_Legs << "" Name: "" << list_iter->GetName() << endl;
    }
    
    
    }

    int WINAPI WinMain(HINSTANCE hInstance, HINSTANCE hPrevInstance,
    LPSTR lpCmdLine, int nCmdShow)
    {
 
       List();
       return 0;
    }
",LQ_EDIT
"Title: Angular 4 - material 2 - md datepicker set first day of the weekQuery: <p>How to set first day of the week using material 2?</p>

<p>Currently the default is sunday even if I set the locale to hu or anything else..</p>
",HQ
"Title: forum posts have inappropriate, invisible line breaksQuery: <p>I cannot for the life of me figure out why, when people post on my php forum (called Just A Forum, from codecanyon [unsupported]), the posts tend to look like this:</p>

<p><a href=""https://i.stack.imgur.com/yIy11.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/yIy11.png"" alt=""forum post sample screenshot""></a></p>

<p>Inspecting with chrome dev tools, the text looks fine and I don't see any evidence of line-breaks. I've played around with the textarea width, making it match the text container width, but that doesn't seem to help. Neither did making sure the padding also matches, the font, etc.</p>

<p>Rather than post a bunch of CSS that could turn out to be irrelevant, I guess I'll wait for some instruction. I really just would like a clue as to where I should look, things I could try. I don't even know where to begin, with this. </p>
",LQ_CLOSE
"Title: How to create and write to a txt document from a batch executableQuery: <p>I am making a mock operating system using .bat files and I want to be able to create and write to .txt files so I can store data, but I can't find a command that lets me do this. Any suggestions?</p>
",LQ_CLOSE
"Title: Sending a MVC project to someoneQuery: <p>The company I've applied for internship wanted me to do some mvc project. I've finished the project but I really don't know how to send it to them via email.The project includes a small database. I know I can't compress the solution folder and send it. Do I have to upload the project to a hosting service? If I deploy it to a hosting service and send them a website url then can they evaluate my work?</p>
",LQ_CLOSE
"Title: Using git with ssh-agent on WindowsQuery: <p>I'm on Windows. I installed git and posh-git (some helpers for Windows PowerShell). I can add keys with <code>ssh-add</code> and can authenticate with github and my webserver. I can also use git from the PowerShell to interact with my repositories.</p>

<p>But there is one thing I can't do: I use git-plus for the Atom editor. And I don't get it to push to my repo. What is my problem?</p>
",HQ
"Title: getting Failure [INSTALL_FAILED_TEST_ONLY: installPackageLI] in Android studio 3.0Query: <p>As per this <a href=""https://commonsware.com/blog/2017/10/31/android-studio-3p0-flag-test-only.html"" rel=""noreferrer"">blogpost</a> from CommonsWare, <code>AndroidManifest.xml</code> file can have an <code>android:testOnly</code> attribute.</p>

<p>In my <code>AndroidManifest.xml</code> it is set as ""false""</p>

<pre><code>android:testOnly=""false""
</code></pre>

<p>And I am generating the apk file using the “Build APK(s)” menu option as shown below image,</p>

<p><a href=""https://i.stack.imgur.com/OE9qt.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/OE9qt.png"" alt=""enter image description here""></a></p>

<p>And when i am trying to install app from command line, adb install -r myapp.apk, I am still getting error,</p>

<blockquote>
  <p>Failure [INSTALL_FAILED_TEST_ONLY: installPackageLI]</p>
</blockquote>

<p>Android studio version is as below,
<a href=""https://i.stack.imgur.com/e2zv9.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/e2zv9.png"" alt=""enter image description here""></a></p>

<p>What else shall I do to make my app run?</p>
",HQ
"Title: cant apply border img float rightQuery: <p>I'm not good in html, css, i want to apply boarder to dev, which contains image in right </p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-css lang-css prettyprint-override""><code>.amount-2 {
    border: 3px solid #4CAF50;
    padding: 5px;
    width: 70%;
    float:left;
}

.sample {
    float: right;
    width: 30%;
    margin-top: -100px;
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;div class=""amount-2""&gt;
Files must be less than 2 MB.
Allowed file types: png gif jpg jpeg.
Images must be between 200x200 and 800x1400 pixels.
Web page addresses and e-mail addresses turn into links automatically.
Lines and paragraphs break automatically.

&lt;img class=""sample"" src=""https://gallery.yopriceville.com/var/albums/Free-Clipart-Pictures/Cartoons-PNG/Cute_Bunny_Cartoon_Transparent_Clip_Art_Image.png?m=1478318101"" alt=""Pineapple"" width=""150"" height=""200""&gt;

&lt;/div&gt;</code></pre>
</div>
</div>
</p>

<p>I dont want to fix the heights </p>
",LQ_CLOSE
"Title: Comparing two string to see if their pattern matchesQuery: I have two arrays one outputting 

    $a = ( [0] => a [1] => b [2] => b [3] => a )

and the other outputting 

    $b = ( [0] => dog [1] => cat [2] => cat [3] => dog )

how can i compare the pattern in both arrays.",LQ_EDIT
"Title: Redirect from PHP file to HTML file?Query: <p>So i have a contact form on my website. However when i submit it redirects me from my html page to the PHP page, id like to automatically redirect back. I have tried using HTACCESS but it redirects straight away and the PHP script doesnt run.</p>

<p><strong>HTML FORM</strong></p>

<pre><code>&lt;form action=""action.php"" method=""post"" class=""contactForm"" target=""_top""&gt;
  &lt;input type=""name"" name=""field1"" placeholder=""Enter your name...""&gt;&lt;br&gt;
  &lt;input type=""email"" name=""field2"" placeholder=""Enter your email address...""&gt;&lt;br&gt;
 &lt;input type=""text"" name=""field3"" placeholder=""Enter your message...""&gt;&lt;br&gt;
 &lt;input type=""submit"" value=""Submit"" id=""button""&gt;
&lt;/form&gt;
</code></pre>

<p><strong>action.php</strong></p>

<pre><code>&lt;?php

 $path = 'data.txt';
 if (isset($_POST['field1']) &amp;&amp; isset($_POST['field2'])&amp;&amp; isset($_POST['field3'])) {
    $fh = fopen($path,""a+"");
    $string = $_POST['field1'].' - '.$_POST['field2'].' - '.$_POST['field3'];
    fwrite($fh,$string);
    fclose($fh);
 }?&gt;
</code></pre>

<p>If i am going about this the wrong way please let me know, i am a complete beginner to PHP so i know very little.</p>

<p>Thanks.</p>
",LQ_CLOSE
"Title: How can I check if a browser supports WebAssembly?Query: <p>With support for WebAssembly coming into all new major browsers, how can I check whether the current browser which is visiting my website supports it?</p>
",HQ
"Title: Ansible Timeout (12s) waiting for privilege escalation promptQuery: <p>I'm having trouble running my Ansible playbook on AWS instance. Here is my version:</p>

<pre><code>$ ansible --version
ansible 2.0.0.2
</code></pre>

<p>I created an inventory file as:</p>

<pre><code>[my_ec2_instance]
default ansible_host=MY_EC2_ADDRESS ansible_user='ubuntu' ansible_ssh_private_key_file='/home/MY_USER/MY_KEYS/MY_KEY.pem'
</code></pre>

<p>Testing connection to my server:</p>

<pre><code>$ ansible -i provisioner/inventory my_ec2_instance -m ping
default | SUCCESS =&gt; {
    ""changed"": false, 
    ""ping"": ""pong""
}
</code></pre>

<p>Now when running my playbook on this inventory I get the error <code>Timeout (12s) waiting for privilege escalation prompt</code> as follows:</p>

<pre><code>$ ansible-playbook -i provisioner/inventory -l my_ec2_instance provisioner/playbook.yml

PLAY [Ubuntu14/Python3/Postgres/Nginx/Gunicorn/Django stack] *****

TASK [setup] *******************************************************************
fatal: [default]: FAILED! =&gt; {""failed"": true, ""msg"": ""ERROR! Timeout (12s) waiting for privilege escalation prompt: ""}

NO MORE HOSTS LEFT *************************************************************

PLAY RECAP *********************************************************************
default                    : ok=0    changed=0    unreachable=0    failed=1
</code></pre>

<p>If I run the same playbook using the <code>.vagrant/provisioners/ansible/inventory/vagrant_ansible_inventory</code> as the inventory parameter it works perfectly on my Vagrant instance.(I believe, proving there is nothing wrong in the playbook/roles itself)</p>

<p>Also, if I run it with an <code>-vvvv</code>, copy the <code>exec ssh</code> line and run it manually it indeed connects to AWS without problems.</p>

<p>Do I need to add any other parameter on my inventory file to connect an EC2 instance? What am I missing?</p>
",HQ
"Title: How private and protected is implemented in C++Query: <p>Internal mechanism of private and protected keywords in C++. How they restrict member variables accesses.</p>
",LQ_CLOSE
"Title: Choose IP when sending mail in phpQuery: <p>My server has 2 IPs.</p>

<p>Whenever I send an email in php using <code>mail()</code> the IP used to send the email is IP A. However, I'd like to use IP B.</p>

<p>Is this possible?</p>

<p>If yes, is this possible using <code>mail()</code> ?</p>

<p>If yes, how?</p>
",LQ_CLOSE
"Title: Layout in SwiftUI with horizontal and vertical alignmentQuery: <p>I'm trying to accomplish this layout</p>

<p><a href=""https://i.stack.imgur.com/fetjK.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/fetjK.png"" alt=""desired layout""></a></p>

<p>If I try HStack wrapped in VStack, I get this:</p>

<p><a href=""https://i.stack.imgur.com/yXRmj.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/yXRmj.png"" alt=""HStack in VStack""></a></p>

<p>If I try VStack wrapped in HStack, I get this:</p>

<p><a href=""https://i.stack.imgur.com/GaFAh.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/GaFAh.png"" alt=""VStack in HStack""></a></p>

<p>Is there a way to baseline align the text with the textfield and get standard spacing from the longest label to the start of the aligned textfields?</p>
",HQ
"Title: Android Image is not loading. No value for profilePic JSONExceptionQuery: in jsone I receive : 

` ""profilePic"":""http:\/\/api.androidhive.info\/feed\/img\/nat.jpg"",""image"":""\/images\/1491410855.JPG"" `

how to convert it to normal url? to set in imageview. by setImageUrl",LQ_EDIT
